14886	6332,216,418,7440
16847	6332
16907	6332
12513	6332
4240	6332
8349	6332
16667	3535,2141,3816,7942,2414,2924,1065,7457,3455,7213
3070	8848
66	4304
1993	4304
3404	4304
15247	4909,150,2872,4792
16384	6524,2529,835,25
8616	7136
7282	8121
4836	6704
2571	3953
13369	384,2872,9177
431	2632
6111	4607
15038	4607
5663	4607
9258	3801
15080	7816,677
15608	5742
9773	6988
10773	6755
15002	9495
14081	8731,7750,4262,532,2581,3510,5058,246
5818	2614
11815	9324,5358
14779	8681
13144	8681,9094
5525	6026
15623	3195
13964	6612
5018	6612
5391	4871,9133,8584
10144	4871,9133,8584
2096	1122
15526	6959
16381	9000
4403	9000
7782	9000
6368	9000
4693	9000
7077	916
10332	823,6191
14309	3894,2808
4821	8095,4839,5018,5841
15452	8095,4839,5018,5841
17025	49,391
16014	49
8483	49
10248	2408
5566	4103
8385	9196
12752	8578
2154	7246,5336
1028	5599
9866	933
6753	7836
16470	2126
805	7340,648,7943,5723,6360,8565,3093,7947,5672,4018,3214,246,2534,895
6608	797
16494	3572
15268	6876,5682
1862	2529
17246	2529
13091	564
15898	6462
11037	6462
12438	4218
3971	4839,5841
3399	4839,5841
15657	4839
1222	4839
892	4839
5339	4839,5841
12890	8484
13447	992,3954,1785,6088,5982,7082,5679,1339,569,4090,316,4161
15157	5962
11897	3172,8565,446
4025	3286
11409	5343
5741	5343,5623
992	69,9321
15767	69
6672	69,9375,9321
16213	221
7251	2977,475
10322	5833
6656	5382
444	7002,8425,8098
4529	1702
12060	1702
5860	1702
10323	3410
3915	3410
8461	3410
16283	5267,9376
7563	8164,2872,1773
2431	2464
6508	5563
6826	5563,2248,1154,4644,6511,2427,6725
3669	2531
1200	2531
6327	4957,2658
6937	962
559	962
469	2804
17145	3081
6841	3081
11046	3081
10092	5735,1830
10844	2803
16228	2906
10145	2906
13644	9539
692	6765
5319	5777
6075	319
1796	8
7278	5737
15788	4664
14851	5336
4774	5336
5653	1837
13251	4459
10400	7802
1680	7802
11933	8463
5117	8482
14172	214
3041	214
5051	1112
6268	1112,6052
8193	6685
3103	6685
7340	3570,3955
2684	6569
11177	5401,10
200	5401
930	5401
13842	1331
16288	5525
14066	6587
17252	6587
537	1982,6790,3788
819	3286
13597	5245
283	405
11320	2220
8314	2220
3071	1109
125	9042
1873	3956,2872
305	3803
15747	8485
16696	4155
321	4155
1906	4155
13145	7312
16589	7312
11241	7312
15289	1173
669	1173
9450	9375
14124	9375
5321	9375
10345	3624
6702	3624
9081	3256
16587	3652
7319	226
2543	411
9318	5231,5214
250	5231
10250	1551
1771	1600
16805	1582,8412
12533	2872,2726
10577	5717
15358	5717
17251	3246,2615
13652	2866
8551	4695
3046	4695
11212	8614
412	8389
16095	467
16858	467
11453	467
13585	2649
3380	2649
4695	8430
3080	3860,7359
12277	3860
16874	4031
13448	5641
1340	5641
13865	2814
362	1321
817	1321
7153	1492
11196	4343
9349	4343
854	4343
14808	5479
10487	9343
10710	2679
9386	1298
9008	1298
16443	1298
10198	2761,2677
11764	289
4712	1850
1353	312
12655	312
12435	7846
5382	6945,1759
13928	5877,1214,2433
3776	7696,607
4088	6154
9842	6154
6755	6154
4858	6154
14126	6154
5883	6154
3042	3001
12883	4661
11236	3845
4198	296
8102	6518
1292	5384
8848	5294,6732
5226	5468,3963,7378
12113	4247
4919	4247
8252	7090
11845	1601
15010	7328
5408	4680
7107	4680
7805	4680
15724	7822
14547	7822
13341	7822,8048
14484	9206
1655	7689
3451	767
8365	767
9021	767
8935	4851
13880	4851
11979	1625,2497
14052	9274
5517	9274
43	7642
4112	1861
5748	6446
3061	8106,3405
12324	965
15982	3963
11590	2705
15282	7718
3676	7918,9547
4755	3868
11770	4997
5903	4997,4720
4559	3715
14974	1066
3735	7924
6519	1347,9477,3132,2879,7566,50
6032	4229
12490	1836
7146	3740,9260
10260	2474
16	6191
4924	6401
10524	3679
10847	534
13638	6766,3260
15051	6885
8489	6885
2831	6885
14909	4745
4916	8921
11700	1685
6230	225
105	2117
12979	2117
5280	2117
15495	9376
6484	9376
9255	4145
13382	5412,4295
16789	3286
12778	5450
11951	5450
4191	9217
3189	9217
13659	9408
785	2635
2495	4760
8573	2851,3037
6839	2851
9635	2851,8407
15881	4838
4872	5229
13997	5229
6423	3478
14555	3218
13935	7266
15369	7331
10325	9378
2721	3822
13984	3822
7499	3432
8504	3432,8547
7935	7175
3034	3114
15604	3402
3942	3402
3529	3232
6764	2535
16605	2535
1756	872
7546	3087
7968	7877
1102	3728
9269	4421
9316	3126
607	2769
5800	5523
138	5523
17231	5523
4340	5523
1823	5523
12108	1803
7061	2607
7457	2607
8375	7499
11521	5085
3009	9144
11555	3286
13483	1639
9200	8563
16583	9561
11438	9561
3592	1826
14072	1826
1836	1826
3205	7217
4686	3911
6717	7045
17101	955
12286	955
17140	955
4193	2658
9185	5287
1915	355
2203	355
12439	355
5932	355
12051	2428
10404	2428
9117	2428
7008	2428
12174	4040
16224	5944
13356	5764,3341,3820,8068
6451	5764
2670	5764
8351	9323
8245	5985
205	3286
7770	4601
8502	4601
6950	4715
11218	6516,6971
2539	6516
17147	8776
7399	5178
8212	5178
10353	5178
12408	5178
10047	5178
1180	5178,354
13406	5178,8922
7068	6333
16157	6333
5624	905
7036	8566
2224	931
585	9208
4347	9248
6271	379,1439,9461
5459	8048
12407	8048
8046	8545
9819	818
10619	6566
944	1410
4595	1410
4410	1410
3513	1410
11372	3286
8680	821
16072	2872
4360	2872
4061	7758
2393	6625
15958	9384
8404	5501
13150	3331
3023	3331
8819	1286
4957	1286
10704	6842
16801	6842
16261	6842,4135
10411	6842,4135
8687	4160
1985	2490
1515	5304
14499	1250
6252	7745
4837	7745
5835	2022
2968	4951
13751	3311
956	3311
16297	3919
10928	1764
12522	5226
9024	4135
10918	3394
2961	8735
4598	6338
1534	6338
726	4729
5894	3332
9403	68
4628	4574
15214	2666
1416	2666
6398	3924
8861	6550
3360	3293
1431	7357
8017	3116
15193	7359
2643	7359
8575	3970
4801	3970
13721	3970
13899	4159
2293	4159
2529	2313
6901	2182
16577	2182
6675	5350
9447	3714
4109	3714
16180	3714
3941	3714
3263	3424
596	3424
744	3424,6033,3356,8813
16527	8558
7902	8558
2368	7363
1010	3490
8867	7380
7746	7380
5896	6668
12022	2522
8865	2522
1691	6183
7802	6183
13060	2934
5315	9581
5108	3843
2973	4513
11282	8760
7671	8760
8393	9593
11718	9260
14492	1341
6491	7669
10063	2291
7398	2291,1817
9242	2291
7831	2291
7017	2291
13030	2291
9077	3716
8380	497
16234	8863
14174	5971
3292	2302
11308	2448
9581	1817
6551	1817
5022	8495
14252	8495
4870	8715
11145	6969
9843	6969
10038	3286
16497	1198
14496	867
13722	867
3386	8789
9317	6194,7648,8928,5963
15074	6194,5255,7648,8928
14466	6194,5963
2920	6194,7349,5255,4812,7648,5161,8928,5963,1886,3324,9604
17268	1697,2846,7871
13499	1697,7639,2846
5173	9087
12460	9087
9085	9087
16891	9087,3560,4115,7983,8375
11578	9087,7983
12120	9087,7983
16414	9087,4115,7983
5090	4772,8217
10287	4772,8217,9283,6803
15093	4772,8217,9283
812	4772
197	4772
2353	4597
6028	5124,9453
10579	5124
342	7712,3500
3209	1344
10586	1344
9031	1344
4299	1344
5087	1344
9130	1344
3481	3546,2494,6341
15865	3546,2494,5508,5055,9423,5778,1499,3487,6341,6906,2254,7408,2104,6908,1574,9443,1539,8142,3768,3874,8747
9344	2471,718,4551,7245
12392	2471
13214	1676,3007
15516	1676
8426	1676
1506	1676
11280	1676
5769	1676,3007
10720	8148
2622	8148,9374
1503	8148
12896	8148,9374
15974	7671,9210,5684,3723
8698	7671
16833	7671
5073	7671
920	6904,8864,1396,5367,8017,3179,9170,3241,492
3176	6904,8559,8864,8889,1396,5367,8017,4464,9170,1636,7766,3241,1956,492,9600
12197	6904
8014	6904
4652	9296,9111
11829	9296
13503	9296,9371,2061,5999
2289	5264
15378	5264
12977	5264
14132	5264
14347	6217
6705	6217
16717	6217
12116	8155,7590
256	8155,6200
2145	8155,6200
17193	8155
10134	8155
17134	8155
2213	504,5814
6180	504
1304	504
2745	7789,944,9480,8971,8309,9104
3487	7789,944,9480,8971,8309,9104
6926	3515,9366
2661	8677,128,5265,193,3211
15104	8677,128,5265,193,3211
16025	8600
4312	8600
615	8600,1665
9856	6131
8376	6131
14758	6131
8567	8429
11809	8429
2040	8429
5181	8429
15563	8429
5426	8429
10676	1249,1391,7313,1255,5798,4393,2449,3080,8716,3692,4138,3543,5835,8826,7748
14827	1249
6503	1249,7313,3692,5835,8826
15355	1249
15590	7513
16678	7513,2142,5077
3880	1206,864
4488	1206
1966	1206
13528	1206
8281	4722
5827	4722
2639	6033,9241,3356,2241,3412
3657	6033,3356,2241,3412
169	6033,9241,3356,2241,3412
15061	6033,3356,2241
9650	6033,3356,2241
10784	6033,3356,8037,2241,3412
14824	6033,3356,8037,2241,3412
11980	6033,2241,3412
2148	3633,5061,6135,8910,7600,2991,7311,1019,6214,274,3284,585,2815,433,6397,2923,8561,187,2046,2470,1695
401	3633,2755,8910,8476,3848,1415,3925,2031,79,1984,5844,1840,3342,1532,4264,4439,6397,8561,3103,5493,7168
4566	3633
1468	8576
10612	8576
219	4158
10131	4158
13252	4158
742	398
5782	1573,5487,1775,8175,4316,4202,5193,7480,4475,4154
5814	1573,4849,9613
5830	1573,6690,3454,6213,1966,4202,8096,4154,6922
10633	5854,6346,7847,2575,4998,624
7084	5854
3658	8753,5954,2487,8112,1948
14745	8753
1856	8753
7404	8753
9651	5878,8636
3356	5433,7124,5828,1726,831,9110,4327
7734	5433,7124,5828,1726,831,1928,9048,9110,5281,4327,697
8721	560,8071,6144,3559,7756,1232
16719	2073,3573,8058
16829	2073
10118	2073
12327	4127,7824,1081,5487,4649,5748,4946,877,3190,8621,738,8496,8542,5035,8685,8839,3812,945,4136,4463,1132
16327	4127,8542,4136
10002	4127,3772,1081,4649,245,2993,738,5035,945,4136,8237,8997,999
441	1497,8699,3772,8631,7902,7386,6609,5002,9334,4221,1949,8240,4735,2346,8403,306,7395,1854,4600,8237,5071,8905,3654,6616
10082	1497,7239,4221,5071,3654,6616
4725	1497,2020,9334,1728
14549	9366,1484,2703
14458	9366,1484,2703
6895	9366
10274	9366
9339	7290,9402,8883
9088	7290,7275,4066
16994	7290,155,4878,7356,2284,3644,2219,8883,469,5819,6055
12328	4122,8199,8824,6222,5650
11929	4122,8824,6222
11575	9238
16380	9238
9302	9238
964	9238
5300	9238
544	9238
8663	9238,8952
13533	5715,6748,1919,1709
870	5715,1919,1709
242	5715,1919,1709
11939	5715,1919,1709
14635	5901,7430,1981,7955,7645,3576,799,3568,5784,2828,194,8248,4310,8281,7181,510,8454,6955,7898,3008,5600,5666,1643,1374,4768
14979	5901,194,3055,7898,1003
9188	317,1606
14874	317,1606
14965	317
8386	317,1606
15171	317,1606
14219	317,1606
4038	7329,1766,2588,903,2012,3505,5972,5109,6198,1221,2375,3697,5824,9643,573,448,4906,4639,8777,2673,4364,4072,3204,4931,4650
16939	7329,1766,903,2012,3505,5109,30,6198,1221,2375,5824,9643,55,573,448,8777,2350,3360,3528,4364,3204,4931,4650
7283	7329,903,5824
1438	7329,2588,5087,9165,5972,6692,4906,415,4639,1692,3360,3811,2673,1268,4072,4499,2446,4359,7627
6263	7329,9165
12603	7329,415,3811,2446
3456	7135,4964,4613,6218,5943,5121,2161,4904,9138,5187,9100,2949,646,6532,2320,6352,850,2453
9846	7135,9614,9330,4964,4452,1212,2454,4892,9058,125,8740,5577,227,8852,5943,3101,8230,2161,9577,4904,9138,4052,5187,6075,8114,4047,3696,9100,1403,6397,7284,8561,2949,646,6532,8039,2320,6352,2648,850,7031,2453,2389,3481,451,9400
11548	4565,845,4580,2238,2127,4477,7980,9203,6902,1880,1076,5549,5290,6239,7723,6385,4461,2039,4290,4621,4454,4692,5788,4605,6994,6397,2362,1679,1338,8561,6905,7287,121,1901,4577,8321,5558,7794,4373,4351,1225,3297,8203,185,2723
15359	4565,845,4580,4477,6902,925,1880,1076,5290,7723,6385,4461,4692,2533,5788,4605,6186,6397,2362,1338,8561,6905,121,1901,8321,7794,4373,1225,8203,2087,2723
13985	1868,9586,613,961,4978,8054,7250,6968,1019,6739,274,7128,8771,6380,1787,4790,3737,3284,201,7805,4060,3205,1269,9139,2106,3758,4033,7686,4395,585,6794,1645,4690,433,5704,1801,7579,3767,858,3711,83,4739,4576,7908,8161,506,6986,7812,7869,5437
3937	1868
9282	1868,961,8054,7250,1904,6968,3737,4060,6342,3758,4395,1645,1801,3767,7865,506,6697
14750	3422,1832,9136,3672,4686,2589,5183,1177,6116,8351,8583,6802,3972,3852,1668,1237,7634,531
15792	3422,3972,3852
3001	3422,3672,3852,1237,531
7492	3422,2589,1177,8583,6802,7634
13855	3413,1187
10927	3413
16460	3413
15916	3337,498,275,8736
6888	3337
4820	3337
3821	3337,498,5275,275,8787,8736
3685	3337,275
1228	3337
16145	3337
17073	5696
8606	5696,7840
13234	8184
9367	8184
6754	3659,3349,7851,610,9187,914,5181,6042,2657,1858,8503,4044,6264,9389,3181
14548	3659,3642,7062,1447,5037,5846,2099,8093,2979,1266,6264,4496
1009	3659,914,6264
2141	2463
13330	2463
12540	2463
14322	845,863,297,6239,5911,3861,1951,1036,3608,1093,9633,424,2420,3651,4351,3297
15717	4866,9246
10567	4866
10225	4866,521,8078,4874,7429,9385,9246
6347	4866
8559	4866,3853,3322,72,6618,9125,6621,800,7346,1762
5820	8626,1148
8141	863,8394,5731,1951,8747,8669,6687
4498	863,4580,558,6239,5911,3861,1951,1036,611,2228,3608,1093,630,5558,3651,3297,2723
5488	863,558,1951,2228,1093
3667	8180
3642	1346,618,5591,6830
16434	15,3650,7865
15825	15,3650
1360	15,5566,6512,7464,7769,6673,6057,2215,321,8391,3650,6295,5943,5684,6495,1210,1634,5861,2178,7149,2797,3292,1536,5291,2759,3921,2221,4193,1200,1324,3723,7028,6879,6173,7910,3928
6872	15,6673,8391,3650,5943,140,7028,6879,7910
10538	9287,4541,9488,3111,4852,6738
17306	9287
190	801,3916,7817,4687,7637,2630,3002,1767,9226,1613,2585,2606,6934,750,8968,1332,5547,6424,432,8198,2337,1132,5656
4826	801,3002,1613,4773,8411,7650,2363
2506	801,3916,7817,7637,1654,203,2606,6934,750,8968,1132,5656
1207	801,3916,7206,9226,1654,203,8968,6424,432,4042
14180	9411,7833,2789,7129,8873
1060	9411,8873
16664	9411,2789,7129,8873
13577	2229
2779	2229
5613	2229
8994	6009
7834	6009
3201	7159,5683,7874
16917	3160,942,6598,8032,5497,2545,6529,439
5668	3160,5497
15758	3160,5497,439
839	3160,5497
325	3160,942,6598,7939,4098,8032,5497,6529,3941,6983,439
15826	199,4700,3453,4823,9553,7370,8764,525,2532,5892,8091,5849,5677,8515,2986,8460,6102,8711,7111,9200,4488,7927,6706,3170,5147,6776,2008,1963
11261	7547,1910,6493,3335,745,1566,3552,9061,1654,203,4270,1429,773,4773,8411,9191,6123,2752,7650,2363,8171,7468,4042
11767	7547,8258,9325,6811,7915,1566,8514,8449,9025,7844,2729,604,975,9579,7857,7777
16538	7547,8643,224,8258,7980,3257,9325,7661,4985,6811,7915,1566,558,8514,8449,9025,7844,2729,604,2228,2360,7157,7857,5028,1983,2577,7777,3036
296	5801
7379	5801
12652	5801
11934	5801
5080	5801
13326	5801
15204	9031,7016,1211,1228
4008	9031,61,3078,3617,9620,8683,4252,7016,1918,1211,1228
3394	3359
14997	3359,7069,3491,2279,7610,7442
12549	3359,7069,3491,2279,7610,7442
12585	2305,8618,8038,1412,6375,5329,7958,4298,6167,3306,2811,4381,3489,8083,5947,2775,7220,8208,2310,5215
963	2305,8038,1412,3489,8083,5947,7220
11925	2305,1412,5329,6167,3306,3489,8083,2775,7220,8208
6297	2305,2310
706	1241
10721	1241
12666	1241,8533,1704
10292	1241
12951	7817,1910,6493,7637,3552,203,1429,773,8411,6123,2752,7650,2363,4042
3573	8726
13951	8726
15477	8726
10570	5463,7103,4266,8415,2819,8154,4868
8425	5463,4266,6441,2630,4497,8692,5298,1162,8154,169,8107,4868,6773
8908	5463,4266,1379,7902,8337,3585,8749,616,8692,5298,1977,6960,6160,1162,8154,169,6496,8034,8107,4617,4868,8905,4374,1176,763,6773
7418	3912
16273	3912
9868	3912
5071	4668,7714,1397,3335,6379,4113,5440,6475,5939,6305,6925,5176,7355,6875
16349	4668,4669,9514,7714,1397,4173,6820,803,5190,5299,5440,6475,1949,3127,6305,5485,8146,306,6087,5176,1083,1989,6875
1052	4668,4669,9514,7714,4123,780,1397,4173,6820,803,5190,4113,5299,5440,5541,3274,6221,6475,3127,6305,9107,2961,5485,8146,602,9328,306,6087,5176,1083,1989,8997
12192	4668,4669,9514,7714,4123,1397,6820,803,5190,4113,5440,5541,6475,3127,6305,9107,2961,5485,602,306,5176,1083,1989
6415	4668,7714,9558,3064,5440,8337,5153,2174,215,306,7963,2121
10327	4668,7714,9558,3064,1124,5440,306
9103	1071,4618,816,9357
15482	1071,4618,816,6466,2970,737,9357
7912	1071,4618,737,9357
16862	1071,4618,816,6466,8175
13011	4187,3473
17163	4187,8505,2392,3473
13494	1550
13844	1550
15733	1550,8652,5104
14409	1550
7817	5609,8099,8548
17280	5609,4111
1245	5609,8099,6653,9393
15140	2484
15975	2484,7754,5778,2857,6212,8967,4545,3861,2364,1036,611,4332,5587,4349,605,6847,7694,5558,5442,8129,3075,6173
12619	2484,7754,2857,6212,8967,4545,5906,3861,2364,1036,3156,4332,5587,605,6847,7694,5558,5442,3651,8129,3075,6173
15889	2494,6341,2254,7408,3874,1194,6628
207	5254,2598
2335	5254
13554	2629,7339,8924,4620,2506,4446,5709
3516	2629,7339,4927,8924,2506,4446,5709
11312	2629,7339,4927,8924,2506,6912,4446,5709
14183	4096,241
10256	4096,6716,241
2099	4096,6716,241
12709	2258,3414,3144,7925
3383	2258
15634	7708
12058	7708
15018	7708
5099	7708
1176	7068
15162	7068
13561	7068
10884	3749,5686
453	3749
1613	3749,5686
2362	3749,5686,7731
6399	3749,5686,9016
12023	3749
13746	8338,3583,9538,1473,6324,6123
765	8338,3986,9205,4316,432
11077	1612,2835,7350,6594,4370,2917,2617,910,6369
13558	1612,7350,6594,2917,910
8684	1612,7350,910
2379	5508,2104
5216	5508,1539
8250	3345,5300
6665	3345,5300
9273	3345,5300
17100	9405
4709	9405
12706	9405
1714	8353,7601,6319
16406	8353,2767,7601,2727,6319
14914	8353,6364,2767,5271,389,7601,6926,7791,1421,2727,6319,4712,6323,5466
11239	2822,1329
9222	2822
16510	7441,8662,6105
7524	7441,8662,6105
6838	1325
16786	1325,4458
5413	5566,6295,5684,6495,7149,5291,4193,1200,1324,3723,3928
12721	5566,6512,7769,6673,2215,5943,5861,2178,7149,3292,4193,1324,3723,6879
13058	9560
3679	9560
7814	9560,230
1325	4102,5490,4895,710,673,1236
17009	4102,8702,710,3088,1236
8780	4102,5490,6527,6737,8656,4895,8983,906,673
10485	4102
3079	155,2936,7188
11691	315
15764	315
1646	315
4518	8299
4889	8299
14424	8299
14721	2526,1205,5521,4666,5125,7195,5338,3602,5871,2718,7914,6458
9321	2526,1205,5521,4666,5125,7195,5338,3602,5871,2718,7914,6458
4084	2526,1205,5521,5125,7195,3602,5871,2718,7914
12740	428
14213	428
2305	428,8944,8227,2869
4937	428,2869
8213	428
1289	428
12322	428
15404	428,8227,4053,9118
13365	4467,7524,9434,3058
11404	4467,8263,7524,7684,3441,2212,7541,7226,9434,163,8835,1589,3058
16570	6807
12780	6807
9874	6807
10031	6807
7191	6807
6134	6807
11452	6807
6676	6807
9218	6267,8568
5970	6267,2701,4989
17180	6267,8568,2701,4989,5905
13482	6267
13945	61,3700,9620,5691,8736,1789,1628,4569,6769,2470
11175	61,9380,7364,9620,575,7853,2692
2945	61,8222,67
8242	402
16490	402
11161	402
16902	402
4141	402
10789	1328,7556,8362
15699	1328
13602	1328
10607	1328
7866	2921
13036	2921
14780	2921,6594,3548,2382,8951,7821
622	4948
11498	4948
3314	4948,419
3029	4948
8650	3349,7851,3785,5181,6042,2657,9389
2383	3349,7851,3785,5181,6042,2657,9389
6871	3349,610,9187,5181,2657,1858,8503,4044,3181
273	5636,6429
9530	5636,528,4750
13212	5636,528,4907,2848,4750,6429
8541	385
12461	385
6329	385
1853	5332
15524	5332
11794	5332,5492
9672	5332
984	9060
9550	8013,5440,9303,2174,4204,7747
12530	8013
13314	6078
1959	6078,6329,5032,4435,766
5729	6078,5032,2381,3200,8865
1182	1622,2017,1067
10338	1622,7393,1395,6101,1435,452,1032,8437,6465,2017,9492,6304,6792,4955,8788,3508,9430,6397,2150,54,139,8561,4474,6614,9382,5951,1067,3682,5108,9567,3771,6367
10346	1622,7393,1395,1435,6465,2017,2533,6792,8788,9430,2150,54,139,4474,6614,9382,1067,9567,2723
4218	2827,4496
1864	2827,4078,3642,6938,5594,1447,989,5846,369,2559,6750,8093,2979,38,6858,4932,9074,4496
83	4065
8183	4065
12669	4322,1675,2951
5698	4322,2951
2595	4322,2951
8536	4322,5669,340,3329,4420,2914,8327
14955	4322,131,340,8823,3329,4420,28
10402	8643,4738,3257,7661,7517,558,9025,7844,8534,2228,2360,7157,4657,3787,7857,5028,1983,2577,3036
11178	8643,4738,7517,9025,7157,4657,7857,5028,2577
683	8427,6272,4594
8593	8427,341,3104,6272,4594
3661	8427,341
15995	8427
1361	8427,3104
17190	8427,3104
5058	7736
12660	7736
14104	7736
1197	8259,197
9171	8259,197,380
16787	8259,409,197,5584,232,6051,380,5364,8103,256,4300
2598	8259,409,197,5584,380,256,4300
14636	2020,3986,9205,3552,5542,8717,9040,7468
9501	2020,9205,5542,9040
1128	2020,2092,9040
7091	2020,1590,4316,16,2382,9040
10761	2020,3772,8526,4946,6664,4316,8380,306,1854,4600,9040,8237,7468,8905
5986	2020,9040
1950	2020,7350,3507,7239,1549
8841	2020
1110	2020
15503	2020
8010	2020
10863	2020,2409,7285,4418,1000,2725,4586,5692,2901,4694,3425,724,720
12588	2020,5351,16
10915	2020
1411	2020
4428	2020
975	2020,4344,5996,8290,2981
4473	1180,5087,1094,9165,5398,457,3811,4499,4359,7627
8796	1180,5398
3501	1180
17215	8533
16737	7922
2707	7922
15766	7922
1761	7922
682	2953,1151,3261,8159,6397,8561,7702,8557,5065,7337,6039
15076	2953,6364,1609,8160,4653,5899,7146,2327,3370,1151,4751,6572,6801,1402,7465,6683,1546,4744,8159,537,8195,7702,5065,7631,6797,7337,6323
10587	2953,1609,7146,3261,1546,2823
11766	2953,2145,3261,1546,8159,6397,8561,7702,5065,7337,6039
8098	7478,2711
1549	7478,2711
15849	7819
14086	7819,8173,4967,4197,3487,1280,5743,4027,6623,9443,5170
10034	7819,1696,2145,3564,7390,4132,6022,1336,1655,8453
9966	7819,1696,4132,6450,1655
4680	224,7661,7157,5028,3036
15117	224,7661,7157,5028,3036
10905	224,7661,7157,5028,3036
3600	224,7661,7157,5028,3036
721	7584,8698,4143,2806
8987	5235,9262
5136	5235
1345	5235
1356	5235
3898	5235
8463	8258,6811
2050	8258,7915,9579,7857
3672	6257
206	6257
14921	6257
3515	6257
8057	4603,909,261,6137,3865,5580,3379,9156,140,3662,2540,6382,4595,3150
6131	5220,2134,1541,8358
8208	5220,8358
4970	5220
15712	5220
16661	5220
16408	2477,7177,9001,8956,1521,4655,8432,2642,1898,2346,8403,9627
462	721,2214,9008,1587
6467	721,9008,1587
15937	721,9008,1587
11489	721,9008,1587
15387	1181
15533	1181
9050	3013,7100
3876	3013
17297	3013
1297	4707,3721
5345	4707
12441	4707
13704	4707
10672	4707
2748	4707
3490	3244,9230
15071	3244,9230
11129	3244
10537	3244
14842	3244,6023,3806,1233,8045,9230
5973	3244,2193,1233,9230,3693
3630	3244,8296,930,6066,3806,2193,1233,8045,9230,7238,3693,3851,9098,485,6995,6113,424,2460,4646
10666	3244,9230
2885	9306,8397,3703,701
6773	9306,7599,8397,6370,2487,7300,9550,3525,3703,370
14949	5061
15654	5061,1570,6189,4352,5687,2732,2303,8055,2111,1769,8443,39
4077	5061
13095	5061
7502	5061,6135,2151,7141,3813,7311,8552,5139,5739,6214,4210,1415,1498,5817,4841,5662,3499,653,5126,6397,2923,8561,5526,943,7168,2046
1346	6505
11920	6917,4194,8307
7854	4651,2847,2299,4108
16580	4651
15746	4651,2299,4108
1074	4651,9162,2299,2988
2152	4651,2299
5514	4651,2299,4108
4442	4651,2299,2988,4108
12558	596
9189	596,882,8172,2772,5496,7677,7676,7999,4870,660,4837,5141,9478,7977,4067,8506,7087
3179	596
8254	596
13394	2810
9137	1996,5393,337,4633,4982,6749,6334
5532	3251
120	3251
2352	3251
5948	3251
15618	3251
110	3251
16606	3251
8186	3579,1730,8923,8040
12045	3579,1730,8923,347,3113
4739	3579,1730,8923,8040
7412	8559,7688,8779,2749,8864,1502,5092,822,6197,3179,6459,171,5890,4464,9170,9297,1636,7766,8474,27,3597,4696,6733,1956,8582,492,9600
16080	6688
13183	6688
6870	666,7858,3772,7386,1728,7951,7194
905	666,1189,9391,2817,1535,7717,6372,7951,7360
174	9380,2692
10868	9380,7364,575,7326,7853,4163,8902,2692,7309,7665
3185	5614,1842,5283,7061,726,1672
9829	5614,5283
1822	5614,5283
2507	5614,1842,7010,5283,7061,1672
15011	7660,2095
8820	7660,2095
7339	7660,5953,9507,7112,8035
13202	7660,9507
2868	4669
13756	4669,5190,9107
7171	4669,4123,5190,9107,602
755	11
16731	11
